wetlands,water_year,flow_3m,wetland_flow_3m_scaled,wetland_flow_3m_scaled_lagged,flow,wetland_flow_annual_scaled,wetland_flow_annual_scaled_lagged
banrock station wetland complex,2009,123377.73120000001,-1.0250819634615793,NA,919817.3376000001,-0.8919004691309138,NA
banrock station wetland complex,2010,796257.0432000001,-0.5220631271675332,-1.0250819634615793,3022388.3808000004,-0.5450157769533414,-0.8919004691309138
banrock station wetland complex,2011,2816338.7232000004,0.9880726695063904,-0.5220631271675332,16624014.9984,1.6989968939239346,-0.5450157769533414
banrock station wetland complex,2012,3561410.4192000004,1.545059770749817,0.9880726695063904,11330105.990400001,0.82560143715911,1.6989968939239346
banrock station wetland complex,2013,1069132.608,-0.31807179230126453,1.545059770749817,3801931.5168000003,-0.4164058155230024,0.82560143715911
banrock station wetland complex,2014,768707.5392,-0.5426580826007272,-0.31807179230126453,2677721.328,-0.6018793606600378,-0.4164058155230024
banrock station wetland complex,2015,672187.248,-0.6148129604403753,-0.5426580826007272,2583967.3056,-0.6173470117084118,-0.6018793606600378
banrock station wetland complex,2016,2230252.8768,0.5499373082805141,-0.6148129604403753,4977973.152000001,-0.22238105620096688,-0.6173470117084118
banrock station wetland complex,2017,614532.0096,-0.6579138113790408,0.5499373082805141,NA,NA,-0.22238105620096688
banrock station wetland complex,2018,535800.096,-0.7167707785230617,-0.6579138113790408,2442379.0464000003,-0.6407064125083962,NA
banrock station wetland complex,2019,502289.76960000006,-0.7418218167834885,-0.7167707785230617,2394448.9056,-0.6486139846169379,-0.6407064125083962
banrock station wetland complex,2020,844873.3728,-0.4857194187132009,-0.7418218167834885,2428534.5696,-0.6429904908935996,-0.6486139846169379
banrock station wetland complex,2021,1482588.6624,-0.008987860555989208,-0.4857194187132009,4165644.8448,-0.35639995449290773,-0.6429904908935996
banrock station wetland complex,2022,4436451.993600001,2.1992073817906483,-0.008987860555989208,13351345.948800001,1.1590680294315405,-0.35639995449290773
banrock station wetland complex,2023,3730198.3488000003,1.6712391708498355,2.1992073817906483,20497014.576,2.337969008861337,1.1590680294315405
banrock station wetland complex,2024,552726.9792000001,-0.7041168880890677,1.6712391708498355,3671072.8416000004,-0.43799503668740664,2.337969008861337
banrock station wetland complex,2025,671271.1488000001,-0.6154978011618774,-0.7041168880890677,NA,NA,NA
barmah-millewa,2009,412828.5312,-1.1852326420403654,NA,2238037.1712,-1.1421841517619609,NA
barmah-millewa,2010,1651935.168,0.10394053446328168,-1.1852326420403654,3832163.1360000004,-0.42603515287711324,-1.1421841517619609
barmah-millewa,2011,1977583.5072,0.4427468094048648,0.10394053446328168,8189028.2016,1.531253432781965,-0.42603515287711324
barmah-millewa,2012,2584508.3424,1.0741946561490074,0.4427468094048648,5671040.256,0.40006644614268044,1.531253432781965
barmah-millewa,2013,1980019.6416000002,0.4452813766725768,1.0741946561490074,4337792.524800001,-0.19888498495339615,0.40006644614268044
barmah-millewa,2014,1080377.2224,-0.49071141106090416,0.4452813766725768,3485750.1984,-0.5816585376917028,-0.19888498495339615
barmah-millewa,2015,1031237.8272,-0.5418363008161973,-0.49071141106090416,3683546.6688,-0.492799973570838,-0.5816585376917028
barmah-millewa,2016,3188282.4288000003,1.7023644469791326,-0.5418363008161973,7807212.172800001,1.3597254777639225,-0.492799973570838
barmah-millewa,2017,878555.6352,-0.7006876705130817,1.7023644469791326,3371555.1456000004,-0.6329597990387523,1.3597254777639225
barmah-millewa,2018,837669.2544000001,-0.7432260799172928,-0.7006876705130817,3590328.4992000004,-0.5346775292414736,-0.6329597990387523
barmah-millewa,2019,1077728.4576,-0.493467200134753,-0.7432260799172928,3673549.1520000002,-0.4972912821661112,-0.5346775292414736
barmah-millewa,2020,620864.2656,-0.9687911505838029,-0.493467200134753,3007059.3792000003,-0.7967067575407893,-0.4972912821661112
barmah-millewa,2021,1910063.8944,0.37249904288941366,-0.9687911505838029,4773238.848,-0.0032640269402747766,-0.7967067575407893
barmah-millewa,2022,3633242.6016,2.1653033921433615,0.37249904288941366,8900479.9296,1.8508677255119736,-0.0032640269402747766
barmah-millewa,2023,2305673.7696000002,0.784093674312661,2.1653033921433615,8773553.8368,1.7938471410047199,1.8508677255119736
barmah-millewa,2024,642815.0496,-0.9459534374317646,0.784093674312661,2955126.7584,-0.820037093547237,1.7938471410047199
barmah-millewa,2025,571146.2496000001,-1.0205180405161378,-0.9459534374317646,2979114.1632000003,-0.8092609338756134,-0.820037093547237
booligal wetlands,2009,24.7968,-0.8407328137425061,NA,452.99520000000007,-0.813355264341085,NA
booligal wetlands,2010,1900.7136,-0.30345660336739716,-0.8407328137425061,2839.1904,-0.5617890977829662,-0.813355264341085
booligal wetlands,2011,265.248,-0.7718658418617983,-0.30345660336739716,4562.8704,-0.38006902309129875,-0.5617890977829662
booligal wetlands,2012,4042.0512000000003,0.3098380538699234,-0.7718658418617983,16450.6464,0.8732074218624121,-0.38006902309129875
booligal wetlands,2013,307.32480000000004,-0.7598147404223787,0.3098380538699234,3391.5456,-0.5035566949005686,0.8732074218624121
booligal wetlands,2014,309.57120000000003,-0.7591713551299252,-0.7598147404223787,1062.1152000000002,-0.749138395841022,-0.5035566949005686
booligal wetlands,2015,1712.7936,-0.35727825763995896,-0.7591713551299252,2455.4880000000003,-0.6022411705501689,-0.749138395841022
booligal wetlands,2016,8750.851200000001,1.6584726092053805,-0.35727825763995896,13408.502400000001,0.5524874303890479,-0.6022411705501689
booligal wetlands,2017,263.34720000000004,-0.7724102448015667,1.6584726092053805,4694.0256,-0.3662419016185192,0.5524874303890479
booligal wetlands,2018,343.18080000000003,-0.7495453213312921,-0.7724102448015667,1566.9504000000002,-0.6959158195791968,-0.3662419016185192
booligal wetlands,2019,301.6224,-0.761447949241684,-0.7495453213312921,1408.9248,-0.7125757702865182,-0.6959158195791968
booligal wetlands,2020,2950.6464000000005,-0.0027482159098470437,-0.761447949241684,3769.2000000000003,-0.4637422364305297,-0.7125757702865182
booligal wetlands,2021,6701.7888,1.0716062401350006,-0.0027482159098470437,11156.832,0.31510362755498544,-0.4637422364305297
booligal wetlands,2022,11882.7648,2.555475434826573,1.0716062401350006,36949.0464,3.0342644504638203,0.31510362755498544
booligal wetlands,2023,3387.3120000000004,0.12231598670786666,2.555475434826573,20202.566400000003,1.2687560054957785,3.0342644504638203
booligal wetlands,2024,6034.608,0.8805208082762775,0.12231598670786666,11250.2304,0.3249502140583284,1.2687560054957785
booligal wetlands,2025,1145.4912000000002,-0.5197577895726674,0.8805208082762775,3234.2112,-0.5201437754024998,0.3249502140583284
coorong and murray mouth,2009,92808.4608,-1.047204273111581,NA,493502.6304,-0.9662415081837139,NA
coorong and murray mouth,2010,710307.9648000001,-0.5478386651329001,-1.047204273111581,2428870.2336,-0.5330149061074381,-0.9662415081837139
coorong and murray mouth,2011,2891368.8288000003,1.2159632121717119,-0.5478386651329001,16048444.377600001,2.515688512496434,-0.5330149061074381
coorong and murray mouth,2012,3219360.8544,1.4812070483447413,1.2159632121717119,10745351.6544,1.3286061012952255,2.515688512496434
coorong and murray mouth,2013,987186.7008000001,-0.3239296296707297,1.4812070483447413,3438456.1344000003,-0.30702193785452186,1.3286061012952255
coorong and murray mouth,2014,772679.8656,-0.49739913933244223,-0.3239296296707297,2278500.7104,-0.5666747015303099,-0.30702193785452186
coorong and murray mouth,2015,624646.5984,-0.6171121463835354,-0.49739913933244223,2206563.2928,-0.5827776904082164,-0.5666747015303099
coorong and murray mouth,2016,2041000.2432000001,0.5282787314500644,-0.6171121463835354,4227640.3008,-0.1303652788009297,-0.5827776904082164
coorong and murray mouth,2017,547340.8896,-0.6796284917814984,0.5282787314500644,5742126.5472,0.20864821369232173,-0.1303652788009297
coorong and murray mouth,2018,464006.62080000003,-0.7470200727223809,-0.6796284917814984,1930977.4464,-0.6444668080821825,0.20864821369232173
coorong and murray mouth,2019,462542.5728,-0.7482040335432304,-0.7470200727223809,1959402.9600000002,-0.638103836702048,-0.6444668080821825
coorong and murray mouth,2020,853471.4688,-0.432063786364223,-0.7482040335432304,1975235.7600000002,-0.6345597088919037,-0.638103836702048
coorong and murray mouth,2021,1326058.2144000002,-0.04988766150824223,-0.432063786364223,3578395.3632,-0.27569693453734406,-0.6345597088919037
coorong and murray mouth,2022,3868114.9536,2.005847931579636,-0.04988766150824223,11810191.2192,1.5669674470426318,-0.27569693453734406
coorong and murray mouth,2023,3609272.5632,1.7965247065155538,2.005847931579636,NA,NA,1.5669674470426318
coorong and murray mouth,2024,504669.48480000003,-0.7141364255745212,1.7965247065155538,3286723.0464000003,-0.3409869634280059,NA
coorong and murray mouth,2025,616874.5728000001,-0.6233973049364235,-0.7141364255745212,NA,NA,NA
corop wetlands complex,2009,0,-0.5289904812055829,NA,0,-0.7349810421771448,NA
corop wetlands complex,2010,11316.672,3.08353484391203,-0.5289904812055829,11568.528,0.5005520327945013,-0.7349810421771448
corop wetlands complex,2011,1244.8512,-0.1316071792946456,3.08353484391203,30983.904000000002,2.574138163286704,0.5005520327945013
corop wetlands complex,2012,1270.6848,-0.12336053803483368,-0.1316071792946456,9266.227200000001,0.25466346452257604,2.574138163286704
corop wetlands complex,2013,938.9952000000001,-0.2292429988924189,-0.12336053803483368,941.5872,-0.634418366565352,0.25466346452257604
corop wetlands complex,2014,412.992,-0.3971545440085895,-0.2292429988924189,NA,NA,-0.634418366565352
corop wetlands complex,2015,0,-0.5289904812055829,-0.3971545440085895,0,-0.7349810421771448,NA
corop wetlands complex,2016,7504.7904,1.8667001758797808,-0.5289904812055829,10624.003200000001,0.3996756178754228,-0.7349810421771448
corop wetlands complex,2017,650.2464,-0.32141783197031676,1.8667001758797808,1339.7184000000002,-0.5918974628014374,0.3996756178754228
corop wetlands complex,2018,0.25920000000000004,-0.5289077389855847,-0.32141783197031676,2947.5360000000005,-0.42018055782255564,-0.5918974628014374
corop wetlands complex,2019,0,-0.5289904812055829,-0.5289077389855847,0,-0.7349810421771448,-0.42018055782255564
corop wetlands complex,2020,997.488,-0.21057083791284475,-0.5289904812055829,3377.1168000000002,-0.3743007979453457,-0.7349810421771448
corop wetlands complex,2021,0.0864,-0.5289629004655836,-0.21057083791284475,0.0864,-0.7349718145504599,-0.3743007979453457
corop wetlands complex,2022,3695.0688,0.6505550263475164,-0.5289629004655836,25672.3776,2.006860585207187,-0.7349718145504599
corop wetlands complex,2023,139.01760000000002,-0.4846130705465949,0.6505550263475164,4600.8,-0.24360992120742853,2.006860585207187
corop wetlands complex,2024,0,-0.5289904812055829,-0.4846130705465949,8786.3616,0.2034132259147674,-0.24360992120742853
corop wetlands complex,2025,0,-0.5289904812055829,-0.5289904812055829,0,-0.7349810421771448,0.2034132259147674
currawinya lakes,2009,300.4128,-0.42069312733840986,NA,135078.7968,-0.6002109481130065,NA
currawinya lakes,2010,22480.6752,0.1407748197895886,-0.42069312733840986,2068787.1744000001,2.7553587256438887,-0.6002109481130065
currawinya lakes,2011,0,-0.4282977334095704,0.1407748197895886,454313.4048,-0.04624222054923844,2.7553587256438887
currawinya lakes,2012,594.3456,-0.41325255504790415,-0.4282977334095704,1104295.6800000002,1.0816738791098153,-0.04624222054923844
currawinya lakes,2013,1857.9456000000002,-0.3812659678202013,-0.41325255504790415,13826.5056,-0.8106203955443936,1.0816738791098153
currawinya lakes,2014,14111.9712,-0.07106934013350903,-0.3812659678202013,146412.9216,-0.5805428089571636,-0.8106203955443936
currawinya lakes,2015,1304.4672,-0.395276639805204,-0.07106934013350903,104553.936,-0.6531808262924962,-0.5805428089571636
currawinya lakes,2016,113328.0288,2.4404715595271393,-0.395276639805204,270608.08320000005,-0.36502659011058863,-0.6531808262924962
currawinya lakes,2017,0,-0.4282977334095704,2.4404715595271393,49721.5584,-0.7483316078404919,-0.36502659011058863
currawinya lakes,2018,0,-0.4282977334095704,-0.4282977334095704,22494.24,-0.7955792512696203,-0.7483316078404919
currawinya lakes,2019,0,-0.4282977334095704,-0.4282977334095704,210760.18560000003,-0.4688808178478229,-0.7955792512696203
currawinya lakes,2020,5205.859200000001,-0.2965173682655852,-0.4282977334095704,664578.5184000001,0.31863143197167854,-0.4688808178478229
currawinya lakes,2021,10.8,-0.4280243437751456,-0.2965173682655852,279710.7552,-0.34923069737558066,0.31863143197167854
currawinya lakes,2022,127493.04960000001,2.7990428426874954,-0.4280243437751456,804684.1536000001,0.5617571411249214,-0.34923069737558066
currawinya lakes,2023,73.1808,-0.4264452452467079,2.7990428426874954,59557.16160000001,-0.7312638574995698,0.5617571411249214
currawinya lakes,2024,870.7392000000001,-0.4062559675237044,-0.4264452452467079,345252.7584,-0.23549547191818165,-0.7312638574995698
currawinya lakes,2025,0,-0.4282977334095704,-0.4062559675237044,1441706.7744,1.6671843154678505,-0.23549547191818165
cuttaburra channels,2009,2069.1072000000004,-0.3535481123706184,NA,106392.8736,-0.7334211546891364,NA
cuttaburra channels,2010,54781.6608,0.19793093195755268,-0.3535481123706184,3423697.7184000006,2.3974870523055904,-0.7334211546891364
cuttaburra channels,2011,576.72,-0.3691614759930477,0.19793093195755268,1428794.8992,0.5146761859540054,2.3974870523055904
cuttaburra channels,2012,5912.8704,-0.31333463927187266,-0.3691614759930477,2217902.5152000003,1.2594444923727655,0.5146761859540054
cuttaburra channels,2013,841.5360000000001,-0.3663909694508868,-0.31333463927187266,7723.036800000001,-0.8265468143053166,1.2594444923727655
cuttaburra channels,2014,12067.488000000001,-0.24894499391321293,-0.3663909694508868,100018.9728,-0.7394369112321543,-0.8265468143053166
cuttaburra channels,2015,3798.1440000000002,-0.3354589192477066,-0.24894499391321293,167486.22720000002,-0.6757605865086432,-0.7394369112321543
cuttaburra channels,2016,383701.8816,3.639096207376785,-0.3354589192477066,614568.9888,-0.2537990385087641,-0.6757605865086432
cuttaburra channels,2017,17.1936,-0.3750152444651633,3.639096207376785,34336.224,-0.8014290002613708,-0.2537990385087641
cuttaburra channels,2018,0,-0.37519512400900995,-0.3750152444651633,83653.6032,-0.7548827241400213,-0.8014290002613708
cuttaburra channels,2019,2.5920000000000005,-0.3751680064898371,-0.37519512400900995,417106.5408000001,-0.44016623354830914,-0.7548827241400213
cuttaburra channels,2020,4439.3184,-0.32875094892164586,-0.3751680064898371,1460432.1600000001,0.5445357750239767,-0.44016623354830914
cuttaburra channels,2021,13.824,-0.375050497240088,-0.32875094892164586,258181.86239999998,-0.5901610646463709,0.5445357750239767
cuttaburra channels,2022,132502.8672,1.0110506482731845,-0.375050497240088,773821.2960000001,-0.10349498780419696,-0.5901610646463709
cuttaburra channels,2023,155.952,-0.37356355327210933,1.0110506482731845,138376.85760000002,-0.7032343245113313,-0.10349498780419696
cuttaburra channels,2024,5127.148800000001,-0.32155486325047344,-0.37356355327210933,905238.5472,0.02053803586190931,-0.7032343245113313
cuttaburra channels,2025,3656.5344,-0.3369404397118507,-0.32155486325047344,2881390.1472000005,1.885651298637367,0.02053803586190931
darling anabranch,2009,10707.638400000002,-0.3651481201320691,NA,212608.88640000002,-0.6081490970696961,NA
darling anabranch,2010,NA,NA,-0.3651481201320691,NA,NA,-0.6081490970696961
darling anabranch,2011,51499.584,-0.28201415818299064,NA,4693919.8464,1.6199999969542889,NA
darling anabranch,2012,276701.5296,0.17694727895838538,-0.28201415818299064,4469186.88,1.508260695675923,1.6199999969542889
darling anabranch,2013,20954.3328,-0.3442653627684822,0.17694727895838538,1121865.12,-0.15605852107193027,1.508260695675923
darling anabranch,2014,17071.8624,-0.3521778352371164,-0.3442653627684822,228381.98400000003,-0.6003065676310803,-0.15605852107193027
darling anabranch,2015,8633.952000000001,-0.3693742918367088,-0.3521778352371164,48367.7568,-0.6898112998014868,-0.6003065676310803
darling anabranch,2016,48604.0608,-0.28791523281894704,-0.3693742918367088,80845.9488,-0.6736628435291426,-0.6898112998014868
darling anabranch,2017,34266.7584,-0.3171346469616751,-0.28791523281894704,522462.87360000005,-0.454086840060109,-0.6736628435291426
darling anabranch,2018,18924.5376,-0.34840208423246705,-0.3171346469616751,92895.98400000001,-0.6676714550150465,-0.454086840060109
darling anabranch,2019,36.8928,-0.38689509360025043,-0.34840208423246705,20698.6752,-0.7035686220783404,-0.6676714550150465
darling anabranch,2020,21202.3872,-0.34375982804226163,-0.38689509360025043,99967.65120000001,-0.6641553569344707,-0.7035686220783404
darling anabranch,2021,67993.5168,-0.24839953251076344,-0.34375982804226163,303545.4048,-0.5629346223556595,-0.6641553569344707
darling anabranch,2022,1993969.5264,3.6767384804435466,-0.24839953251076344,5742351.1872000005,2.1412897184222834,-0.5629346223556595
darling anabranch,2023,41094.432,-0.30321985204531965,3.6767384804435466,3986811.7920000004,1.268419357973498,2.1412897184222834
darling anabranch,2024,89269.51680000001,-0.20503905660277943,-0.30321985204531965,425252.4192,-0.5024207735528697,1.268419357973498
darling anabranch,2025,337109.8176,0.30005933556989867,-0.20503905660277943,922582.3104000001,-0.2551437699261616,-0.5024207735528697
fivebough,2009,200319.43680000002,-1.029517920463522,NA,1118212.9056000002,-1.2231987280834447,NA
fivebough,2010,868802.1120000001,-0.08078305836208717,-1.029517920463522,2570150.304,-0.5308835602287874,-1.2231987280834447
fivebough,2011,936990.7200000001,0.015992687678621595,-0.08078305836208717,4907510.8416,0.5836205187408725,-0.5308835602287874
fivebough,2012,1295043.2064,0.524153764864575,0.015992687678621595,5935867.056000001,1.0739630128258548,0.5836205187408725
fivebough,2013,483483.60000000003,-0.6276410681647773,0.524153764864575,2938711.7952,-0.3551454664748336,1.0739630128258548
fivebough,2014,573255.6192000001,-0.5002333620027621,-0.6276410681647773,2614792.0608,-0.5095974046504705,-0.3551454664748336
fivebough,2015,550112.8608,-0.533078404236208,-0.5002333620027621,NA,NA,-0.5095974046504705
fivebough,2016,2211716.7072,1.8251300498720098,-0.533078404236208,5278561.2576,0.7605453856935802,NA
fivebough,2017,643831.632,-0.40006932446589677,1.8251300498720098,3139404.912,-0.2594506458869914,0.7605453856935802
fivebough,2018,480948.9696,-0.6312383075731175,-0.40006932446589677,2260643.5584,-0.6784630734835185,-0.2594506458869914
fivebough,2019,248125.93920000002,-0.9616691980587924,-0.6312383075731175,1399346.3232,-1.0891482315470387,-0.6784630734835185
fivebough,2020,613410.0192,-0.4432447809069723,-0.9616691980587924,1767122.1792000001,-0.9137847456556277,-1.0891482315470387
fivebough,2021,2130669.1872,1.710104469459087,-0.4432447809069723,4984342.2144,0.6202553797308515,-0.9137847456556277
fivebough,2022,2500663.7088,2.2352141162026475,1.710104469459087,9120971.1744,2.5926895741738982,0.6202553797308515
fivebough,2023,1027319.4144000001,0.14419044747807658,2.2352141162026475,5432655.052800001,0.8340206414496548,2.5926895741738982
fivebough,2024,483925.10400000005,-0.6270144696722555,0.14419044747807658,2809364.9472000003,-0.4168208423438423,0.8340206414496548
fivebough,2025,488659.21920000005,-0.6202956416486264,-0.6270144696722555,2658824.4384000003,-0.4886018142601571,-0.4168208423438423
great cumbung swamp,2009,24.7968,-0.8407328137425061,NA,452.99520000000007,-0.813355264341085,NA
great cumbung swamp,2010,1900.7136,-0.30345660336739716,-0.8407328137425061,2839.1904,-0.5617890977829662,-0.813355264341085
great cumbung swamp,2011,265.248,-0.7718658418617983,-0.30345660336739716,4562.8704,-0.38006902309129875,-0.5617890977829662
great cumbung swamp,2012,4042.0512000000003,0.3098380538699234,-0.7718658418617983,16450.6464,0.8732074218624121,-0.38006902309129875
great cumbung swamp,2013,307.32480000000004,-0.7598147404223787,0.3098380538699234,3391.5456,-0.5035566949005686,0.8732074218624121
great cumbung swamp,2014,309.57120000000003,-0.7591713551299252,-0.7598147404223787,1062.1152000000002,-0.749138395841022,-0.5035566949005686
great cumbung swamp,2015,1712.7936,-0.35727825763995896,-0.7591713551299252,2455.4880000000003,-0.6022411705501689,-0.749138395841022
great cumbung swamp,2016,8750.851200000001,1.6584726092053805,-0.35727825763995896,13408.502400000001,0.5524874303890479,-0.6022411705501689
great cumbung swamp,2017,263.34720000000004,-0.7724102448015667,1.6584726092053805,4694.0256,-0.3662419016185192,0.5524874303890479
great cumbung swamp,2018,343.18080000000003,-0.7495453213312921,-0.7724102448015667,1566.9504000000002,-0.6959158195791968,-0.3662419016185192
great cumbung swamp,2019,301.6224,-0.761447949241684,-0.7495453213312921,1408.9248,-0.7125757702865182,-0.6959158195791968
great cumbung swamp,2020,2950.6464000000005,-0.0027482159098470437,-0.761447949241684,3769.2000000000003,-0.4637422364305297,-0.7125757702865182
great cumbung swamp,2021,6701.7888,1.0716062401350006,-0.0027482159098470437,11156.832,0.31510362755498544,-0.4637422364305297
great cumbung swamp,2022,11882.7648,2.555475434826573,1.0716062401350006,36949.0464,3.0342644504638203,0.31510362755498544
great cumbung swamp,2023,3387.3120000000004,0.12231598670786666,2.555475434826573,20202.566400000003,1.2687560054957785,3.0342644504638203
great cumbung swamp,2024,6034.608,0.8805208082762775,0.12231598670786666,11250.2304,0.3249502140583284,1.2687560054957785
great cumbung swamp,2025,1145.4912000000002,-0.5197577895726674,0.8805208082762775,3234.2112,-0.5201437754024998,0.3249502140583284
gunbower-koondrook-perricoota,2009,317342.10240000003,-1.2823724718605327,NA,1666862.7552,-1.1997437612754966,NA
gunbower-koondrook-perricoota,2010,1869433.344,0.8927377868113804,-1.2823724718605327,3580272.1440000003,-0.11791184937267092,-1.1997437612754966
gunbower-koondrook-perricoota,2011,1877676.5088000002,0.9042898089089474,0.8927377868113804,7859079.3024,2.3013039002366833,-0.11791184937267092
gunbower-koondrook-perricoota,2012,2514947.8752,1.797365840435023,0.9042898089089474,5345614.742400001,0.8802038542344454,2.3013039002366833
gunbower-koondrook-perricoota,2013,1165621.1904000002,-0.0935889151518425,1.797365840435023,2854263.5712,-0.5283933944970228,0.8802038542344454
gunbower-koondrook-perricoota,2014,898824.6432,-0.4674792453329091,-0.0935889151518425,2845775.2896000003,-0.5331926256316921,-0.5283933944970228
gunbower-koondrook-perricoota,2015,675860.1120000001,-0.7799431173879768,-0.4674792453329091,2768800.4928,-0.57671378324590294,-0.5331926256316921
gunbower-koondrook-perricoota,2016,1945633.3056,0.9995248839511764,-0.7799431173879768,4800103.8048,0.5717747516899937,-0.57671378324590294
gunbower-koondrook-perricoota,2017,735117.0336000001,-0.6969001012205713,0.9995248839511764,2710016.6112,-0.6099498901619878,0.5717747516899937
gunbower-koondrook-perricoota,2018,555501.024,-0.9486150871900361,-0.6969001012205713,2759640.7104,-0.5818926775088921,-0.6099498901619878
gunbower-koondrook-perricoota,2019,804884.4288000001,-0.599127642390186,-0.9486150871900361,2853986.2272,-0.5285502033804386,-0.5818926775088921
gunbower-koondrook-perricoota,2020,798928.0992,-0.6074748795046973,-0.599127642390186,2833840.944,-0.5399402437803907,-0.5285502033804386
